encoded_data
1.5807176
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8473886000000002
1.8330265
0.0
0.0
0.0
0.0
1.8330265
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8359574
0.0
1.8359574
0.0
1.8330265
0.0
1.8330265
0.0
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
0.0
0.0
1.8359574
0.0
0.0
0.0
0.0
1.8359574
0.0
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
0.0
0.0
1.8359574
0.0
1.8359574
0.0
0.0
0.0
1.8359574
1.8503195
0.0
1.8359574
0.0
0.0
0.0
1.8359574
0.0
1.8359574
0.0
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
0.0
0.0
0.0
0.0
1.8359574
0.0
1.8503195
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
0.0
1.8359574
0.0
1.8359574
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8359574
0.0
1.8359574
0.0
0.0
1.8359574
0.0
1.8359574
0.0
1.8359574
0.0
0.0
1.8503195
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8503195
0.0
0.0
1.8532504
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8532504
5.752044000000001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.8561813000000003
1.8418192
1.8561813000000003
5.754975
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
