encoded_data
3.1759596
0.89539415
0.0
1.9006428
5.862761
1.9639671000000003
5.869981
1.9711865000000002
0.89539415
3.1759596
3.1759596
0.89539415
0.0
0.7705215999999999
0.0
5.860505
1.9617109000000001
5.869981
3.1759596
1.4622036
3.1759596
0.89539415
0.0
5.856444000000001
1.95765
5.869981
1.9711865000000002
0.7705111
0.0
0.89539415
0.0
5.858249
1.9594547999999998
5.869981
1.4622036
0.89539415
0.0
5.869981
