encoded_data
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
5.8632703
6.0936513
